workerid,proliferate.condition,gender,gendered_morph,id,neutral_morh,orthog,response,scale,slide_number_in_experiment,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
99,Comprehensive,female,suffix,Villain,male_adoption,villainess,7,MF,23,[],25,Yes,,2,1,1,Male,English,Chrome,Windows,720,1280,3.6610833333333335,
99,Comprehensive,female,man_woman,Crewmember,neutral_compound,crewwoman,7,MF,24,[],25,Yes,,2,1,1,Male,English,Chrome,Windows,720,1280,3.6610833333333335,
99,Comprehensive,neutral,man_woman,Horseperson,person_compound,horseperson,4,MF,25,[],25,Yes,,2,1,1,Male,English,Chrome,Windows,720,1280,3.6610833333333335,
99,Comprehensive,neutral,gender_compound,Proprieter,suppletion,proprieter,4,MF,26,[],25,Yes,,2,1,1,Male,English,Chrome,Windows,720,1280,3.6610833333333335,
99,Comprehensive,female,man_woman,Police_officer,neutral_compound,policewoman,7,MF,27,[],25,Yes,,2,1,1,Male,English,Chrome,Windows,720,1280,3.6610833333333335,
99,Comprehensive,female,suffix,Hunter,male_adoption,huntress,7,MF,28,[],25,Yes,,2,1,1,Male,English,Chrome,Windows,720,1280,3.6610833333333335,
99,Comprehensive,neutral,suffix,Usher,male_adoption,usher,4,MF,29,[],25,Yes,,2,1,1,Male,English,Chrome,Windows,720,1280,3.6610833333333335,
99,Comprehensive,female,man_woman,Maintenance_Person,person_compound,handywoman,7,MF,30,[],25,Yes,,2,1,1,Male,English,Chrome,Windows,720,1280,3.6610833333333335,
99,Comprehensive,neutral,gender_compound,Headteacher,neutral_compound,headteacher,4,MF,31,[],25,Yes,,2,1,1,Male,English,Chrome,Windows,720,1280,3.6610833333333335,
99,Comprehensive,neutral,man_woman,Businessperson,person_compound,businessperson,4,MF,32,[],25,Yes,,2,1,1,Male,English,Chrome,Windows,720,1280,3.6610833333333335,
99,Comprehensive,female,man_woman,Gentleperson,person_compound,gentlewoman,7,MF,33,[],25,Yes,,2,1,1,Male,English,Chrome,Windows,720,1280,3.6610833333333335,
99,Comprehensive,neutral,man_woman,Garbage_Collector,neutral_compound,garbage collector,3,MF,34,[],25,Yes,,2,1,1,Male,English,Chrome,Windows,720,1280,3.6610833333333335,
99,Comprehensive,neutral,man_woman,Layperson,person_compound,layperson,4,MF,35,[],25,Yes,,2,1,1,Male,English,Chrome,Windows,720,1280,3.6610833333333335,
99,Comprehensive,female,man_woman,Mail_Carrier,neutral_compound,mailwoman,7,MF,36,[],25,Yes,,2,1,1,Male,English,Chrome,Windows,720,1280,3.6610833333333335,
99,Comprehensive,neutral,suffix,Flight_attendant,suppletion,flight attendant,5,MF,37,[],25,Yes,,2,1,1,Male,English,Chrome,Windows,720,1280,3.6610833333333335,
99,Comprehensive,male,gender_compound,Bartender,neutral_compound,barman,1,MF,38,[],25,Yes,,2,1,1,Male,English,Chrome,Windows,720,1280,3.6610833333333335,
99,Comprehensive,female,man_woman,Assemblyperson,person_compound,assemblywoman,7,MF,39,[],25,Yes,,2,1,1,Male,English,Chrome,Windows,720,1280,3.6610833333333335,
99,Comprehensive,male,man_woman,Camera,neutral_compound,cameraman,1,MF,40,[],25,Yes,,2,1,1,Male,English,Chrome,Windows,720,1280,3.6610833333333335,
99,Comprehensive,male,man_woman,Meteorologist,suppletion,weatherman,1,MF,41,[],25,Yes,,2,1,1,Male,English,Chrome,Windows,720,1280,3.6610833333333335,
99,Comprehensive,male,man_woman,Door_attendant,neutral_compound,doorman,1,MF,42,[],25,Yes,,2,1,1,Male,English,Chrome,Windows,720,1280,3.6610833333333335,
56,Comprehensive,,,example1,,,5,,2,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,female,suffix,Emperor,male_adoption,empress,1,FM,4,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,neutral,gender_compound,Headteacher,neutral_compound,headteacher,3,FM,5,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,neutral,suffix,Sorcerer,male_adoption,sorcerer,7,FM,6,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,neutral,man_woman,Assemblyperson,person_compound,assemblyperson,6,FM,7,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,neutral,man_woman,Salesperson,person_compound,salesperson,5,FM,8,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,male,suffix,Flight_attendant,suppletion,airline steward,2,FM,9,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,female,man_woman,God,male_adoption,goddess,1,FM,10,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,male,man_woman,Chair,clipping,chairman,6,FM,11,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,neutral,suffix,Villain,male_adoption,villain,4,FM,12,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,male,suffix,Actor,male_adoption,actor,7,FM,13,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,male,gender_compound,Bartender,neutral_compound,barman,7,FM,14,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,female,boy_girl,Paper_carrier,neutral_compound,papergirl,1,FM,15,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,female,man_woman,Fisher,clipping,fisherwoman,1,FM,16,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,male,gender_compound,Proprieter,suppletion,landlord,4,FM,17,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,neutral,man_woman,Businessperson,person_compound,businessperson,4,FM,18,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,male,boy_girl,Newsboy,male_adoption,newsboy,7,FM,19,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,neutral,suffix,Usher,male_adoption,usher,6,FM,20,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,female,man_woman,Anchor,clipping,anchorwoman,1,FM,21,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,female,man_woman,Meteorologist,suppletion,weatherwoman,1,FM,22,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,male,man_woman,Craftsperson,person_compound,craftsman,5,FM,23,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,female,man_woman,Firefighter,neutral_compound,firewoman,1,FM,24,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,male,man_woman,Maintenance_Person,person_compound,handyman,7,FM,25,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,neutral,suffix,Hero,male_adoption,hero,4,FM,26,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,neutral,man_woman,Garbage_Collector,neutral_compound,garbage collector,6,FM,27,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,female,man_woman,Foreperson,person_compound,forewoman,1,FM,28,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,neutral,man_woman,Layperson,person_compound,layperson,4,FM,29,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,female,man_woman,Gentleperson,person_compound,gentlewoman,1,FM,30,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,female,man_woman,Crewmember,neutral_compound,crewwoman,1,FM,31,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,male,man_woman,Congressperson,person_compound,congressman,7,FM,32,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,neutral,man_woman,Horseperson,person_compound,horseperson,4,FM,33,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,male,man_woman,Police_officer,neutral_compound,policeman,5,FM,34,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,female,man_woman,Camera,neutral_compound,camerawoman,1,FM,35,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,male,suffix,Heir,male_adoption,heir,6,FM,36,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,male,suffix,Host,male_adoption,host,4,FM,37,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,female,man_woman,Door_attendant,neutral_compound,doorwoman,1,FM,38,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,neutral,suffix,Restaurant_server,suppletion,restaurant server,4,FM,39,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,neutral,man_woman,Mail_Carrier,neutral_compound,mail carrier,4,FM,40,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,female,suffix,Hunter,male_adoption,huntress,1,FM,41,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
56,Comprehensive,male,man_woman,Stunt_double,neutral_compound,stuntman,7,FM,42,[],34,No,It was an interesting and fun experiment!,2,2,1,Female,English,Chrome,Windows,1080,1920,3.4079333333333333,
76,Comprehensive,,,example1,,,5,,2,[],22,Yes,My first few choices were opposite because I accidentally thought the woman choice was on the right due to the first question. I realized it later though and began answering correctly after the first 3-4 questions.,3,2,1,Female,English,Chrome,Windows,1080,1920,3.6786333333333334,
76,Comprehensive,neutral,man_woman,Maintenance_Person,person_compound,maintenance person,2,FM,4,[],22,Yes,My first few choices were opposite because I accidentally thought the woman choice was on the right due to the first question. I realized it later though and began answering correctly after the first 3-4 questions.,3,2,1,Female,English,Chrome,Windows,1080,1920,3.6786333333333334,
76,Comprehensive,male,man_woman,Door_attendant,neutral_compound,doorman,2,FM,5,[],22,Yes,My first few choices were opposite because I accidentally thought the woman choice was on the right due to the first question. I realized it later though and began answering correctly after the first 3-4 questions.,3,2,1,Female,English,Chrome,Windows,1080,1920,3.6786333333333334,
76,Comprehensive,female,man_woman,Horseperson,person_compound,horsewoman,1,FM,6,[],22,Yes,My first few choices were opposite because I accidentally thought the woman choice was on the right due to the first question. I realized it later though and began answering correctly after the first 3-4 questions.,3,2,1,Female,English,Chrome,Windows,1080,1920,3.6786333333333334,
76,Comprehensive,female,man_woman,Police_officer,neutral_compound,policewoman,1,FM,7,[],22,Yes,My first few choices were opposite because I accidentally thought the woman choice was on the right due to the first question. I realized it later though and began answering correctly after the first 3-4 questions.,3,2,1,Female,English,Chrome,Windows,1080,1920,3.6786333333333334,
76,Comprehensive,male,gender_compound,Bartender,neutral_compound,barman,7,FM,8,[],22,Yes,My first few choices were opposite because I accidentally thought the woman choice was on the right due to the first question. I realized it later though and began answering correctly after the first 3-4 questions.,3,2,1,Female,English,Chrome,Windows,1080,1920,3.6786333333333334,
76,Comprehensive,neutral,man_woman,Meteorologist,suppletion,meteorologist,4,FM,9,[],22,Yes,My first few choices were opposite because I accidentally thought the woman choice was on the right due to the first question. I realized it later though and began answering correctly after the first 3-4 questions.,3,2,1,Female,English,Chrome,Windows,1080,1920,3.6786333333333334,
76,Comprehensive,male,man_woman,Assemblyperson,person_compound,assemblyman,7,FM,10,[],22,Yes,My first few choices were opposite because I accidentally thought the woman choice was on the right due to the first question. I realized it later though and began answering correctly after the first 3-4 questions.,3,2,1,Female,English,Chrome,Windows,1080,1920,3.6786333333333334,
76,Comprehensive,female,suffix,Emperor,male_adoption,empress,1,FM,11,[],22,Yes,My first few choices were opposite because I accidentally thought the woman choice was on the right due to the first question. I realized it later though and began answering correctly after the first 3-4 questions.,3,2,1,Female,English,Chrome,Windows,1080,1920,3.6786333333333334,
76,Comprehensive,neutral,suffix,Sorcerer,male_adoption,sorcerer,4,FM,12,[],22,Yes,My first few choices were opposite because I accidentally thought the woman choice was on the right due to the first question. I realized it later though and began answering correctly after the first 3-4 questions.,3,2,1,Female,English,Chrome,Windows,1080,1920,3.6786333333333334,
76,Comprehensive,female,suffix,Host,male_adoption,hostess,1,FM,13,[],22,Yes,My first few choices were opposite because I accidentally thought the woman choice was on the right due to the first question. I realized it later though and began answering correctly after the first 3-4 questions.,3,2,1,Female,English,Chrome,Windows,1080,1920,3.6786333333333334,
76,Comprehensive,female,man_woman,Garbage_Collector,neutral_compound,garbagewoman,1,FM,14,[],22,Yes,My first few choices were opposite because I accidentally thought the woman choice was on the right due to the first question. I realized it later though and began answering correctly after the first 3-4 questions.,3,2,1,Female,English,Chrome,Windows,1080,1920,3.6786333333333334,
76,Comprehensive,neutral,man_woman,Layperson,person_compound,layperson,4,FM,15,[],22,Yes,My first few choices were opposite because I accidentally thought the woman choice was on the right due to the first question. I realized it later though and began answering correctly after the first 3-4 questions.,3,2,1,Female,English,Chrome,Windows,1080,1920,3.6786333333333334,
76,Comprehensive,neutral,suffix,Hero,male_adoption,hero,4,FM,16,[],22,Yes,My first few choices were opposite because I accidentally thought the woman choice was on the right due to the first question. I realized it later though and began answering correctly after the first 3-4 questions.,3,2,1,Female,English,Chrome,Windows,1080,1920,3.6786333333333334,
76,Comprehensive,female,man_woman,Craftsperson,person_compound,craftswoman,1,FM,17,[],22,Yes,My first few choices were opposite because I accidentally thought the woman choice was on the right due to the first question. I realized it later though and began answering correctly after the first 3-4 questions.,3,2,1,Female,English,Chrome,Windows,1080,1920,3.6786333333333334,
76,Comprehensive,male,man_woman,Firefighter,neutral_compound,fireman,7,FM,18,[],22,Yes,My first few choices were opposite because I accidentally thought the woman choice was on the right due to the first question. I realized it later though and began answering correctly after the first 3-4 questions.,3,2,1,Female,English,Chrome,Windows,1080,1920,3.6786333333333334,
76,Comprehensive,female,man_woman,Foreperson,person_compound,forewoman,1,FM,19,[],22,Yes,My first few choices were opposite because I accidentally thought the woman choice was on the right due to the first question. I realized it later though and began answering correctly after the first 3-4 questions.,3,2,1,Female,English,Chrome,Windows,1080,1920,3.6786333333333334,
76,Comprehensive,female,man_woman,Businessperson,person_compound,businesswoman,1,FM,20,[],22,Yes,My first few choices were opposite because I accidentally thought the woman choice was on the right due to the first question. I realized it later though and began answering correctly after the first 3-4 questions.,3,2,1,Female,English,Chrome,Windows,1080,1920,3.6786333333333334,
76,Comprehensive,neutral,man_woman,Congressperson,person_compound,congressperson,4,FM,21,[],22,Yes,My first few choices were opposite because I accidentally thought the woman choice was on the right due to the first question. I realized it later though and began answering correctly after the first 3-4 questions.,3,2,1,Female,English,Chrome,Windows,1080,1920,3.6786333333333334,
76,Comprehensive,neutral,man_woman,Stunt_double,neutral_compound,stunt double,4,FM,22,[],22,Yes,My first few choices were opposite because I accidentally thought the woman choice was on the right due to the first question. I realized it later though and began answering correctly after the first 3-4 questions.,3,2,1,Female,English,Chrome,Windows,1080,1920,3.6786333333333334,
76,Comprehensive,neutral,gender_compound,Proprieter,suppletion,proprieter,4,FM,23,[],22,Yes,My first few choices were opposite because I accidentally thought the woman choice was on the right due to the first question. I realized it later though and began answering correctly after the first 3-4 questions.,3,2,1,Female,English,Chrome,Windows,1080,1920,3.6786333333333334,
76,Comprehensive,neutral,suffix,Actor,male_adoption,actor,5,FM,24,[],22,Yes,My first few choices were opposite because I accidentally thought the woman choice was on the right due to the first question. I realized it later though and began answering correctly after the first 3-4 questions.,3,2,1,Female,English,Chrome,Windows,1080,1920,3.6786333333333334,
76,Comprehensive,male,man_woman,Fisher,clipping,fisherman,7,FM,25,[],22,Yes,My first few choices were opposite because I accidentally thought the woman choice was on the right due to the first question. I realized it later though and began answering correctly after the first 3-4 questions.,3,2,1,Female,English,Chrome,Windows,1080,1920,3.6786333333333334,
76,Comprehensive,male,man_woman,God,male_adoption,god,6,FM,26,[],22,Yes,My first few choices were opposite because I accidentally thought the woman choice was on the right due to the first question. I realized it later though and began answering correctly after the first 3-4 questions.,3,2,1,Female,English,Chrome,Windows,1080,1920,3.6786333333333334,
76,Comprehensive,male,suffix,Flight_attendant,suppletion,airline steward,3,FM,27,[],22,Yes,My first few choices were opposite because I accidentally thought the woman choice was on the right due to the first question. I realized it later though and began answering correctly after the first 3-4 questions.,3,2,1,Female,English,Chrome,Windows,1080,1920,3.6786333333333334,
